"Exit|Fast|Running|Stable|Valid","88.80.20.86","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","188.68.46.245","9001"
"Fast|Running|Stable|V2Dir|Valid","46.22.24.237","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","38.146.55.73","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","158.101.147.193","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","45.61.186.203","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.111.115.210","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","20.221.203.163","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.102.242","993"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","147.135.65.26","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","185.112.146.188","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","80.241.60.207","443"
"Running|V2Dir|Valid","146.190.123.216","443"
"Fast|Running|V2Dir|Valid","185.119.117.140","443"
"Exit|Fast|Running|Stable|Valid","103.251.167.21","9004"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","5.9.137.167","9010"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","148.251.22.104","443"
"Exit|Running|V2Dir|Valid","95.214.25.113","9100"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.75.70.246","443"
"Fast|Running|Stable|V2Dir|Valid","69.164.210.140","143"
"Fast|Running|V2Dir|Valid","62.27.247.212","587"
"Fast|HSDir|Running|Stable|V2Dir|Valid","178.209.46.173","7654"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","212.227.229.1","9000"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.21.217.33","22043"
"Running|V2Dir|Valid","185.73.211.7","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","95.214.53.216","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","37.221.67.50","443"
"Exit|Fast|Running|Stable|Valid","185.220.101.19","9002"
"Fast|Running|Stable|V2Dir|Valid","172.111.48.75","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","179.43.139.213","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","195.234.152.86","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","15.204.11.249","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","206.217.136.47","443"
"Fast|Running|V2Dir|Valid","185.73.211.9","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","2.58.56.19","443"
"Running|V2Dir|Valid","92.222.24.158","9004"
"Running|Stable|V2Dir|Valid","172.98.195.205","32122"
"Fast|Running|Valid","143.198.38.18","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","178.254.45.163","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.30.123.113","443"
"Fast|Running|V2Dir|Valid","37.138.45.240","8080"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.218.118.100","9001"
"Fast|Running|Stable|V2Dir|Valid","95.217.2.206","9001"
"BadExit|Fast|MiddleOnly|Running|Valid","194.102.175.100","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.189.100.205","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","95.217.0.139","9001"
"Fast|Running|V2Dir|Valid","148.252.96.77","4430"
"Fast|Running|V2Dir|Valid","37.120.185.171","443"
"Exit|Fast|Running|Stable|V2Dir|Valid","23.128.248.204","443"
"Fast|Running|V2Dir|Valid","92.76.226.36","9001"
"Fast|Running|V2Dir|Valid","185.171.202.212","9000"
"Fast|Running|V2Dir|Valid","124.148.91.194","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","135.125.89.25","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","216.73.159.75","9001"
"Fast|Running|Stable|Valid","135.181.144.230","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.37","10037"
"Running|Stable|V2Dir|Valid","88.198.101.33","9001"
"Fast|Running|V2Dir|Valid","192.42.113.102","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","83.227.44.238","443"
"Exit|Fast|Running|V2Dir|Valid","185.254.75.55","56718"
"Fast|HSDir|Running|Stable|V2Dir|Valid","178.175.148.205","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.189.100.206","443"
"Fast|Running|V2Dir|Valid","37.218.242.26","9001"
"Fast|Running|Valid","85.119.82.108","143"
"Fast|Running|Stable|V2Dir|Valid","140.78.100.36","8443"
"Fast|Guard|Running|Stable|V2Dir|Valid","94.140.115.114","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","52.205.15.239","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","87.17.218.96","8325"
"Fast|Running|Stable|V2Dir|Valid","90.191.152.201","9001"
"Fast|Running|Valid","67.164.45.212","443"
"Fast|Running|V2Dir|Valid","62.224.201.32","9001"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","104.244.77.5","9001"
"Fast|Running|V2Dir|Valid","93.217.57.213","444"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.81.66.90","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","108.172.43.118","55003"
"Fast|Running|Valid","155.138.135.131","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","45.134.225.104","9100"
"Fast|Guard|Running|Stable|V2Dir|Valid","81.169.134.23","443"
"Fast|Running|Stable|V2Dir|Valid","84.252.122.189","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.128.248.25","443"
"Fast|Running|Stable|V2Dir|Valid","168.119.196.52","9001"
"Fast|Running|Valid","88.129.237.138","9003"
"Exit|Running|Stable|V2Dir|Valid","95.216.107.148","19731"
"Running|Stable|V2Dir|Valid","91.177.234.178","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","108.180.133.17","9905"
"Fast|Running|V2Dir|Valid","82.65.243.137","9001"
"Running|V2Dir|Valid","62.158.223.85","9001"
"Fast|Running|Stable|V2Dir|Valid","140.78.100.19","8443"
"Fast|Running|V2Dir|Valid","8.42.76.68","9443"
"Fast|Running|V2Dir|Valid","87.123.122.160","9002"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.100.249","9100"
"Fast|HSDir|Running|Stable|V2Dir|Valid","73.41.183.110","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","144.217.95.12","9001"
"Fast|Running|V2Dir|Valid","95.179.189.250","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","38.146.55.78","9002"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.81.93.37","443"
"Fast|Running|Stable|V2Dir|Valid","201.75.81.247","9001"
"Fast|Running|Stable|Valid","193.123.83.214","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","27.255.77.69","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","87.236.195.198","443"
"Fast|Running|V2Dir|Valid","46.244.239.198","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","159.65.57.74","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","82.149.227.125","9001"
"Fast|Running|V2Dir|Valid","92.35.20.235","1025"
"Fast|Guard|Running|Stable|V2Dir|Valid","137.74.119.109","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.16.38.112","8172"
"Fast|Guard|Running|Stable|V2Dir|Valid","45.134.225.102","9100"
"Fast|Running|V2Dir|Valid","87.106.193.56","9001"
"Fast|Running|Stable|V2Dir|Valid","64.98.115.209","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","217.61.204.156","443"
"Fast|Running|V2Dir|Valid","37.134.130.80","443"
"Fast|Running|V2Dir|Valid","5.45.76.253","443"
"Exit|Fast|Running|Stable|Valid","192.42.116.181","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","153.120.42.137","110"
"Fast|Running|V2Dir|Valid","130.61.50.97","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","107.152.46.201","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","199.249.230.173","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","51.15.218.190","443"
"Exit|Fast|Running|Stable|Valid","192.42.116.178","9000"
"Fast|Running|Stable|V2Dir|Valid","91.208.197.41","27016"
"Exit|Fast|Running|V2Dir|Valid","104.244.74.97","443"
"Running|Stable|Valid","3.129.234.3","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","203.76.225.173","9001"
"Exit|Fast|Running|Stable|Valid","185.100.87.253","9002"
"Running|Stable|V2Dir|Valid","173.82.105.49","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.129.64.210","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","198.50.223.16","443"
"Running|V2Dir|Valid","107.189.5.25","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","89.150.131.83","443"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","78.130.128.106","443"
"Fast|Running|V2Dir|Valid","160.223.195.28","449"
"Fast|Running|Stable|Valid","50.93.110.21","9001"
"Fast|Running|Stable|V2Dir|Valid","108.180.194.130","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","195.144.21.182","443"
"Fast|Running|V2Dir|Valid","99.63.99.200","9001"
"Fast|Running|Valid","212.239.242.6","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.214.53.96","8445"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.15.59.15","443"
"Running|Stable|V2Dir|Valid","107.10.73.163","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.162","10162"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","104.244.77.80","9000"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.141.40.7","9001"
"Exit|Fast|Running|Stable|V2Dir|Valid","107.189.5.217","666"
"Fast|HSDir|Running|Stable|V2Dir|Valid","188.194.81.108","9050"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","5.9.18.2","9001"
"Fast|Running|V2Dir|Valid","45.130.21.138","443"
"Exit|Running|Stable|V2Dir|Valid","47.243.103.140","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","176.123.8.5","9001"
"Exit|Fast|Running|Stable|Valid","109.70.100.66","8080"
"Fast|Guard|Running|Stable|V2Dir|Valid","75.155.77.9","443"
"Exit|Fast|Running|Stable|V2Dir|Valid","107.189.5.121","9000"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","85.214.42.55","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.217.0.96","443"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","199.249.230.167","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","70.52.184.94","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","107.189.2.140","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.243.218.153","8443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","172.105.14.136","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","102.130.113.9","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","188.68.32.101","9100"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.189","10189"
"Fast|HSDir|Running|Stable|V2Dir|Valid","140.78.100.38","8443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","82.165.244.94","2424"
"Fast|Running|Stable|V2Dir|Valid","92.249.143.119","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","193.239.86.133","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.21.217.33","10035"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","107.189.13.91","9001"
"Running|Valid","159.196.197.123","19001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.58.17.212","7444"
"Fast|Running|Valid","80.79.123.81","443"
"Running|Stable|V2Dir|Valid","109.201.142.53","48794"
"Running|Stable|V2Dir|Valid","79.216.234.14","55349"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","46.38.232.203","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","172.10.228.214","9001"
"Fast|Running|V2Dir|Valid","79.233.176.68","8080"
"Exit|Fast|Running|V2Dir|Valid","217.79.178.53","443"
"BadExit|Fast|MiddleOnly|Running|Stable|Valid","91.199.147.187","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","91.223.82.197","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","104.152.209.217","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","144.172.118.45","9000"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.211.205.138","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","174.128.250.166","443"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","199.249.230.84","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","190.2.133.227","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.214.54.70","8443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.184.48.108","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.129.64.149","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","141.145.212.70","80"
"Fast|Guard|Running|Stable|V2Dir|Valid","95.110.254.231","443"
"Fast|Running|V2Dir|Valid","141.145.202.75","80"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","72.167.47.69","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","139.162.166.237","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","92.205.129.7","21"
"Fast|Running|V2Dir|Valid","97.120.104.42","9001"
"Exit|Fast|Running|Stable|Valid","192.42.116.191","9002"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","195.176.3.24","8443"
"Running|Valid","79.249.231.243","9999"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.225.69.90","443"
"Fast|Running|Valid","152.67.71.206","9001"
"Exit|Fast|Running|Stable|Valid","185.220.101.20","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","87.236.195.203","53"
"Fast|Guard|Running|Stable|V2Dir|Valid","118.241.10.135","9875"
"Fast|HSDir|Running|Stable|V2Dir|Valid","185.244.39.79","9001"
"Fast|Running|V2Dir|Valid","84.184.227.166","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","109.206.243.145","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.108.118.209","443"
"Fast|Running|Stable|V2Dir|Valid","130.180.23.230","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","80.64.218.42","9100"
"Fast|HSDir|Running|Stable|V2Dir|Valid","141.14.220.177","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","172.241.224.145","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.55","10055"
"Exit|Fast|Running|Stable|Valid","109.70.100.6","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","159.69.11.74","1050"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.195.71.11","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","91.203.145.116","443"
"Fast|Running|V2Dir|Valid","94.19.71.95","12002"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","185.207.107.130","9000"
"Fast|Running|Stable|V2Dir|Valid","144.24.197.18","443"
"BadExit|Fast|MiddleOnly|Running|Valid","5.189.217.153","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","150.230.10.235","443"
"Running|V2Dir|Valid","15.204.166.173","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","45.136.28.24","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","5.9.80.217","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","46.226.106.182","443"
"Exit|Fast|Running|V2Dir|Valid","75.63.67.33","123"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.83.183.10","1337"
"Exit|Fast|Running|Stable|Valid","192.42.116.209","9003"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","45.61.188.15","9001"
"Running|V2Dir|Valid","93.104.121.216","9001"
"Fast|Running|V2Dir|Valid","185.105.3.162","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","107.189.11.68","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.214.53.96","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","188.214.132.49","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","199.241.137.60","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","52.8.68.153","9001"
"Fast|Running|Stable|Valid","85.214.232.70","9001"
"Running|Stable|V2Dir|Valid","141.148.207.42","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","82.165.101.234","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","71.178.206.146","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","95.153.31.8","443"
"Running|Stable|V2Dir|Valid","146.70.82.90","12684"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.243.218.61","9001"
"Running|Valid","44.204.147.202","9001"
"Fast|Running|V2Dir|Valid","193.218.118.117","3942"
"Fast|Running|Valid","138.68.9.184","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","188.68.40.46","9000"
"Fast|Running|Stable|V2Dir|Valid","185.21.217.34","10145"
"Fast|Running|V2Dir|Valid","95.163.167.241","9001"
"Running|Stable|Valid","178.62.24.212","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","193.56.240.157","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","91.219.60.67","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","172.107.227.246","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","45.32.80.44","9001"
"Fast|Running|Valid","116.203.152.195","4334"
"Fast|Running|V2Dir|Valid","185.236.11.70","9001"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","185.181.62.16","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","80.67.172.162","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.86.150.58","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","178.254.45.64","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","178.218.144.51","443"
"Running|V2Dir|Valid","15.204.166.214","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","62.141.37.218","443"
"Exit|Fast|Running|Stable|Valid","109.70.100.9","8080"
"Fast|Running|V2Dir|Valid","217.248.150.252","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","65.21.55.101","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","198.16.70.10","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","185.220.101.210","443"
"Exit|Fast|Running|Stable|V2Dir|Valid","85.204.116.231","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","88.198.77.51","9001"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","77.68.26.238","9100"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","45.145.226.48","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","185.220.101.203","8443"
"Fast|Guard|Running|Stable|V2Dir|Valid","193.56.240.72","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","80.67.167.81","19001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","195.80.151.30","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","84.60.31.214","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.83.131.42","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","83.22.9.82","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","5.181.80.169","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.243.218.200","443"
"Fast|Running|V2Dir|Valid","79.205.211.151","9001"
"BadExit|Fast|MiddleOnly|Running|Stable|Valid","51.81.212.242","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","63.228.78.110","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","94.103.188.80","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","3.121.167.65","9001"
"Running|Stable|V2Dir|Valid","161.35.225.118","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","81.225.229.60","444"
"Exit|Fast|Running|Stable|Valid","185.220.101.1","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","82.66.10.17","19001"
"Running|Stable|V2Dir|Valid","188.126.173.206","9001"
"Fast|Running|V2Dir|Valid","205.185.117.232","15698"
"Fast|Running|V2Dir|Valid","213.188.119.201","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","178.218.144.118","9100"
"Fast|Running|V2Dir|Valid","124.121.134.198","15923"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","78.159.117.165","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.246.188.67","35709"
"Fast|Running|V2Dir|Valid","93.218.95.186","9361"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.163.128.26","9001"
"Fast|Running|Stable|V2Dir|Valid","38.146.55.75","9001"
"Fast|Running|V2Dir|Valid","104.200.16.112","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","172.107.226.22","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","144.217.72.198","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","217.182.196.65","443"
"Exit|Fast|Running|Stable|V2Dir|Valid","85.204.116.238","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.103.116","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","94.247.42.173","7890"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","94.23.121.39","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.102.252","993"
"Fast|HSDir|Running|Stable|V2Dir|Valid","95.211.208.141","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.15.219.22","9111"
"Fast|HSDir|Running|Stable|V2Dir|Valid","72.23.65.169","8503"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","190.103.176.112","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","94.46.171.245","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","3.225.115.238","9001"
"Fast|Running|Valid","46.29.166.234","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.203.202.129","9001"
"Exit|Fast|Running|Stable|V2Dir|Valid","144.217.207.0","9100"
"Fast|Guard|Running|Stable|V2Dir|Valid","209.141.37.233","443"
"Running|Stable|Valid","130.255.78.232","9001"
"Running|V2Dir|Valid","141.144.197.7","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","107.189.10.223","666"
"Fast|Guard|Running|Stable|V2Dir|Valid","54.37.139.118","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","37.120.165.232","9000"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.88.131.93","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.176","10176"
"Exit|Fast|Running|V2Dir|Valid","185.36.81.95","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","37.120.194.126","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.216.13.55","9030"
"Fast|Running|Valid","140.82.32.88","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","37.187.104.111","9001"
"Fast|Running|Valid","165.22.230.164","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.234.157.254","9001"
"Fast|Running|V2Dir|Valid","212.227.206.135","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","145.239.206.31","8001"
"Running|Stable|V2Dir|Valid","178.162.154.226","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","104.217.251.86","443"
"Fast|Running|Stable|V2Dir|Valid","185.130.46.248","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","133.167.74.94","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","45.90.58.97","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.135.248.225","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.103.119","443"
"Running|V2Dir|Valid","75.167.126.214","2310"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","148.251.136.16","9100"
"Fast|Running|Stable|Valid","95.211.138.51","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.15.135.54","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","46.4.66.178","9001"
"BadExit|Fast|MiddleOnly|Running|Stable|Valid","107.189.5.129","7777"
"Fast|Running|Valid","54.213.206.148","9001"
"Exit|Fast|Running|Stable|Valid","192.42.116.208","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.234.157.254","4443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.228.138.252","8080"
"Running|V2Dir|Valid","158.174.112.212","9001"
"Fast|Running|Stable|V2Dir|Valid","93.211.84.65","61461"
"Exit|Fast|Running|Stable|Valid","185.100.85.23","9003"
"Fast|HSDir|Running|Stable|V2Dir|Valid","173.255.245.116","9001"
"Running|V2Dir|Valid","139.144.178.121","9001"
"Fast|Running|Valid","193.31.30.243","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","147.135.16.185","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.39.104.175","8443"
"Fast|Running|V2Dir|Valid","185.220.101.193","443"
"Fast|Running|V2Dir|Valid","84.118.196.15","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.244.24.12","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.207.107.227","9100"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","96.253.78.108","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","144.21.52.220","9282"
"Running|Stable|Valid","83.83.83.169","9001"
"Fast|Running|V2Dir|Valid","145.239.206.31","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","185.112.144.198","9001"
"Exit|Fast|Running|Stable|Valid","192.42.116.173","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","172.104.143.42","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","38.97.116.242","9002"
"Fast|HSDir|Running|Stable|V2Dir|Valid","89.203.249.226","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.108.118.218","80"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.185.109.216","18360"
"Fast|Running|V2Dir|Valid","89.74.86.55","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","199.168.103.138","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","83.150.217.26","9100"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","74.207.234.100","9001"
"Fast|Running|V2Dir|Valid","86.18.242.248","9001"
